web-scraper-order,web-scraper-start-url,articles_links,articles_links-href,detail,nombre_chambre,nombre_salle_bain,superficie,adresse,ville,prix,image_link-src
"1707690448-55","https://www.expat-dakar.com/appartements-meubles?page=93","studio meublé de standing
1 chambre
Ngor,
Dakar

23. févr. '23, 16:20

900 000 F Cfa

772929393","https://www.expat-dakar.com/annonce/studio-meuble-de-standing-5404055","studio meublé de standing","1","2","","Ngor","Dakar","900 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/37c9d3e227e976d963431580d0e0229a/-/horizon-files-prod/ed/picture/qxjjjzk0/ab4c1efc204f23f8f3020abfd0d5698f50473635.jpg"
"1707690448-75","https://www.expat-dakar.com/appartements-meubles?page=3","Studio meublé au point E
1 chambre100 m²
Point-e,
Dakar

Hier, 08:48

30 000 F Cfa

763053939

773675053

338586631","https://www.expat-dakar.com/annonce/studio-meuble-au-point-e-5665899","Studio meublé au point E","1","2","100 m²","Point-e","Dakar","30 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/fabbe97083dda29074e561e39d79dcbf/-/horizon-files-prod/ed/picture/qxj6p6k0/184e768e23e83de69a5d925428830ad2ec808459.jpg"
"1707690451-56","https://www.expat-dakar.com/appartements-meubles?page=93","Studio meublé à louer à la Sicap Foire
1 chambre
Grand-Yoff,
Dakar

25. févr. '23, 11:23

20 000 F Cfa

776497574

763180440

772049557","https://www.expat-dakar.com/annonce/studio-meuble-a-louer-a-la-sicap-foire-2751404","Studio meublé à louer à la Sicap Foire","1","","","Grand-Yoff","Dakar","20 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/9cbcb5000e70d7741e2c06c39a527a10/-/horizon-files-prod/ed/picture/migrated/q8m8w77/2159c5b8b35870414da4bde76f1e7f3dbb23f78e.jpg"
"1707690451-76","https://www.expat-dakar.com/appartements-meubles?page=3","Chambre meublée au point E
1 chambre15 m²
Point-e,
Dakar

Hier, 08:48

20 000 F Cfa

763053939

773675053

338586631","https://www.expat-dakar.com/annonce/chambre-meublee-au-point-e-5665874","Chambre meublée au point E","1","1","15 m²","Point-e","Dakar","20 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/b744f5be8e9cb24870e2855615e6f36d/-/horizon-files-prod/ed/picture/q8vz4zk7/ec6cf5496fad8d26d1a88ab2e924f3b04de971c0.jpg"
"1707690454-57","https://www.expat-dakar.com/appartements-meubles?page=93","APPARTEMENTS MEUBLE A LOUER LIBERTE 6 EXTENSION
3 chambre120 m²
Sicap Liberté,
Dakar

26. févr. '23, 17:15

65 000 F Cfa

779811919

338252230

704500101","https://www.expat-dakar.com/annonce/appartements-meuble-a-louer-liberte-6-extension-2725039","APPARTEMENTS MEUBLE A LOUER LIBERTE 6 EXTENSION","3","2","120 m²","Sicap Liberté","Dakar","65 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/92a687a6f82b22520af5a38a5d41f6e2/-/horizon-files-prod/ed/picture/q2d24kg/4dafdd3a6ccb3989065768ef2783f655b958d471.jpg"
"1707690456-77","https://www.expat-dakar.com/appartements-meubles?page=3","STUDIO MEUBLÉ CLIMATISÉ A LOUER PAR JOURS
1 chambre87 m²
Cité keur gorgui,
Dakar

Hier, 09:00

Vendeur vérifié

25 000 F Cfa

772350505","https://www.expat-dakar.com/annonce/studio-meuble-climatise-a-louer-par-jours-5970550","STUDIO MEUBLÉ CLIMATISÉ A LOUER PAR JOURS","1","1","87 m²","Cité keur gorgui","Dakar","25 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/badcba3dea141c0e7c8f7a9a98d89a0a/-/horizon-files-prod/ed/picture/qwe2jx40/f9b255daa40f4a0a5bcef2eced263b30edb59133.jpg"
"1707690458-58","https://www.expat-dakar.com/appartements-meubles?page=92","Appartement meublé aux Almadies
3 chambre
Almadies,
Dakar

28. févr. '23, 11:59

1 500 000 F Cfa

775605479

765503636

765503838","https://www.expat-dakar.com/annonce/appartement-meuble-aux-almadies-5449142","Appartement meublé aux Almadies","3","2","","Almadies","Dakar","1 500 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/20fe2fa08f32e5f7a4ce6585b1c793a7/-/horizon-files-prod/ed/picture/qennrkj9/1baf9987fd2a45796373d31ca989bc3a73ede993.jpg"
"1707690460-78","https://www.expat-dakar.com/appartements-meubles?page=3","studio meublé climatisé a louer par jours
1 chambre90 m²
Mermoz,
Dakar

Hier, 09:19

25 000 F Cfa

781499607

773960784","https://www.expat-dakar.com/annonce/studio-meuble-climatise-a-louer-par-jours-5970576","studio meublé climatisé a louer par jours","1","1","90 m²","Mermoz","Dakar","25 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/6bd95dd80b2192908acabc342a3a0080/-/horizon-files-prod/ed/picture/qrzv5wp9/a04246dc1d69f89215de44ea389ce06001948013.jpg"
"1707690461-59","https://www.expat-dakar.com/appartements-meubles?page=92","Studio F2 meublé à Yoff Onomo
1 chambre200 m²
Yoff,
Dakar

1. mars '23, 15:55

30 000 F Cfa

763250508","https://www.expat-dakar.com/annonce/studio-f2-meuble-a-yoff-onomo-5434833","Studio F2 meublé à Yoff Onomo","1","2","200 m²","Yoff","Dakar","30 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/f13884784a873845a5c5b40fe4dea8ce/-/horizon-files-prod/ed/picture/qxjjpk40/a56cc47f6f4a446429b37ddd3e43033a10236484.jpg"
"1707690464-60","https://www.expat-dakar.com/appartements-meubles?page=92","Appartement meublé à la corniche ouest fann résidence
1 chambre1 m²
Fann,
Dakar

3. mars '23, 13:36

Vendeur vérifié

150 000 F Cfa

784581818

773109594

338233452","https://www.expat-dakar.com/annonce/appartement-meuble-a-la-corniche-ouest-fann-residence-3439902","Appartement meublé à la corniche ouest fann résidence","1","1","1 m²","Fann","Dakar","150 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/35488e6901d34ca4a6c2ba3c1f6944d5/-/horizon-files-prod/ed/picture/qvvr4dw/1038f300cae3452735866b421cef4d28324369a7.jpg"
"1707690464-79","https://www.expat-dakar.com/appartements-meubles?page=3","Chambre meublée
12 chambre15 m²
Sicap foire,
Dakar

Hier, 09:20

12 500 F Cfa

781499607

773960784","https://www.expat-dakar.com/annonce/chambre-meublee-5404137","Chambre meublée","12","12","15 m²","Sicap foire","Dakar","12 500 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/e46a682c65668c1d32d6dc52ac5eff43/-/horizon-files-prod/ed/picture/qj444w7d/3ebc937c39d6ef9b7d6b70b62a00ade01a2f5eb7.jpg"
"1707690466-61","https://www.expat-dakar.com/appartements-meubles?page=92","Studio meublé à Fann Résidence

Fann,
Dakar

10. mars '23, 10:11

Vendeur vérifié

900 000 F Cfa

770604375

770604375","https://www.expat-dakar.com/annonce/studio-meuble-a-fann-residence-5253973","Studio meublé à Fann Résidence","","1","","Fann","Dakar","900 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/5df5286644a8b45152c4a3547a091d14/-/horizon-files-prod/ed/picture/qq4q669p/53e9a498f3289640300fdf0c5a767e7a293f9ebc.jpg"
"1707690467-80","https://www.expat-dakar.com/appartements-meubles?page=3","Studio meublé à ouest foire
1 chambre120 m²
Yoff,
Dakar

Hier, 10:44

20 000 F Cfa

782412626

782412626

761890161","https://www.expat-dakar.com/annonce/studio-meuble-a-ouest-foire-3613594","Studio meublé à ouest foire","1","1","120 m²","Yoff","Dakar","20 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/a653b7956f32c36345ddb6ce5ebdc57a/-/horizon-files-prod/ed/picture/qwxwkzg/5843ec5001c6df52682ef80717445a2cbef08816.jpg"
"1707690468-62","https://www.expat-dakar.com/appartements-meubles?page=92","F3 au RDC tout confort. Ideal pour famille ou long séjour
2 chambre115 m²
Ouest foire,
Dakar

11. mars '23, 11:08

35 000 F Cfa

50 000 F Cfa

Économisez 30%

778760777

778500713","https://www.expat-dakar.com/annonce/f3-au-rdc-tout-confort-ideal-pour-famille-ou-long-sejour-5220504","F3 au RDC tout confort. Ideal pour famille ou long séjour","2","2","115 m²","Ouest foire","Dakar","50 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/9bafdc36a184463e86365cb0d5e49b62/-/horizon-files-prod/ed/picture/q9m0559x/2931c728dcbf2389960a663c9579b5ea5598e414.jpg"
"1707690470-81","https://www.expat-dakar.com/appartements-meubles?page=3","Luxury studio près de la plage de ngor
1 chambre70 m²
Ngor,
Dakar

Hier, 11:25

30 000 F Cfa

777607801

767248135","https://www.expat-dakar.com/annonce/luxury-studio-pres-de-la-plage-de-ngor-5275247","Luxury studio près de la plage de ngor","1","1","70 m²","Ngor","Dakar","30 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/36266c66aaa011397e4abf59d0f4e1bb/-/horizon-files-prod/ed/picture/q0gpzdkm/2d031d2257bd35aac954c1d28c7d4e25c08eea3a.jpg"
"1707690471-63","https://www.expat-dakar.com/appartements-meubles?page=92","Appartement neuf meublé almadies
3 chambre200 m²
Almadies,
Dakar

13. mars '23, 16:59

1 700 000 F Cfa

775597743","https://www.expat-dakar.com/annonce/appartement-neuf-meuble-almadies-4439049","Appartement neuf meublé almadies","3","4","200 m²","Almadies","Dakar","1 700 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/59dd00933e6baaecf5934bfdc196d1c2/-/horizon-files-prod/ed/picture/qn64mnr/0506fb39839bcbc5a0c68758d3342757cf6a9ac9.jpg"
"1707690473-64","https://www.expat-dakar.com/appartements-meubles?page=92","Appartement f3 de standing à louer aux mamelles
2 chambre130 m²
Mamelles,
Dakar

15. mars '23, 11:10

850 000 F Cfa

782959494","https://www.expat-dakar.com/annonce/appartement-f3-de-standing-a-louer-aux-mamelles-4710777","Appartement f3 de standing à louer aux mamelles","2","2","130 m²","Mamelles","Dakar","850 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/73f38ade9874c16d469027ccafe900ab/-/horizon-files-prod/ed/picture/qx56qd8/6f90a020bfd1d7c6c6c1c007363cae0af36d616f.jpg"
"1707690473-82","https://www.expat-dakar.com/appartements-meubles?page=3","Studio meublé à Ngor
1 chambre70 m²
Ngor,
Dakar

Hier, 11:25

30 000 F Cfa

777607801

767248135","https://www.expat-dakar.com/annonce/studio-meuble-a-ngor-4473743","Studio meublé à Ngor","1","2","70 m²","Ngor","Dakar","30 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/fce9c315d84046836936e2f4135a4d61/-/horizon-files-prod/ed/picture/qzn4d8g/fd7d777fb10c7530f01f381255d4422c7a70d04d.jpg"
"1707690475-83","https://www.expat-dakar.com/appartements-meubles?page=3","Studio chambre salon climatisée aux almadies
1 chambre75 m²
Ngor,
Dakar

Hier, 11:26

30 000 F Cfa

777607801

767248135","https://www.expat-dakar.com/annonce/studio-chambre-salon-climatisee-aux-almadies-3543628","Studio chambre salon climatisée aux almadies","1","1","75 m²","Ngor","Dakar","30 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/df1bdc8a5854357953e665f78ca077d1/-/horizon-files-prod/ed/picture/qwxz75m/e3ced3dc95bf72907251767508cf523f1b651816.jpg"
"1707690476-65","https://www.expat-dakar.com/appartements-meubles?page=92","Studio meublé à louer almadies
1 chambre80 m²
Almadies,
Dakar

15. mars '23, 11:26

750 000 F Cfa

775597743","https://www.expat-dakar.com/annonce/studio-meuble-a-louer-almadies-5252799","Studio meublé à louer almadies","1","1","80 m²","Almadies","Dakar","750 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/5aeeb886fff8e9906a2540c97f5b4a2e/-/horizon-files-prod/ed/picture/qxjdqg0n/ce3d6b85b8276dee66f54cdfa43decafd2cc1438.jpg"
"1707690478-66","https://www.expat-dakar.com/appartements-meubles?page=92","Appartement meublé à louer

Sud foire,
Dakar

18. mars '23, 14:42

900 000 F Cfa

777334646

782321040

338673515","https://www.expat-dakar.com/annonce/appartement-meuble-a-louer-5481562","Appartement meublé à louer","","","","Sud foire","Dakar","900 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/e95c163e166ebe8171ee42e0e2787a6c/-/horizon-files-prod/ed/picture/qdee2p65/f267832dac23faa721b5977ec08d93f358d1cb6c.jpg"
"1707690480-84","https://www.expat-dakar.com/appartements-meubles?page=2","Appartement meublé Cité Mixta
2 chambre
Cite Mixta,
Dakar

Hier, 11:30

20 000 F Cfa

30 000 F Cfa

Économisez 33.3%

779333454","https://www.expat-dakar.com/annonce/appartement-meuble-cite-mixta-4451592","Appartement meublé Cité Mixta","2","2","","Cite Mixta","Dakar","30 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/345f035e863a4effce78a27157946751/-/horizon-files-prod/ed/picture/q9e0md8/5ebc9e1611e9535d726d3681a113018d7bd40376.jpg"
"1707690481-67","https://www.expat-dakar.com/appartements-meubles?page=92","F3 MEUBLÉ A LOUER AUX ALMADIES (IMMEUBLE JDA)
150 m²
Almadies,
Dakar

20. mars '23, 10:25

1 200 000 F Cfa

781029292

775146868

338645401","https://www.expat-dakar.com/annonce/f3-meuble-a-louer-aux-almadies-immeuble-jda-5386591","F3 MEUBLÉ A LOUER AUX ALMADIES (IMMEUBLE JDA)","","","150 m²","Almadies","Dakar","1 200 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/ee3b844cde848439fab00128f226a649/-/horizon-files-prod/ed/picture/q0gpme8g/546a45e5747df922afa96abaa89d4b192efd2ed9.jpg"
"1707690484-85","https://www.expat-dakar.com/appartements-meubles?page=2","Appartement meublé à louer à la Cité Mixta

Cite Mixta,
Dakar

Hier, 14:27

30 000 F Cfa

775525760","https://www.expat-dakar.com/annonce/appartement-meuble-a-louer-a-la-cite-mixta-5823915","Appartement meublé à louer à la Cité Mixta","","","","Cite Mixta","Dakar","30 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/4f1575203f27ce242eaf553f70d72e7e/-/horizon-files-prod/ed/picture/qj4jkn8z/104bb816f088bb57c3514587f0000d20ce458628.jpg"
"1707690486-68","https://www.expat-dakar.com/appartements-meubles?page=91","Appartement de standing meublé aux Almadies
3 chambre1 m²
Almadies,
Dakar

20. mars '23, 13:31

Vendeur vérifié

65 000 F Cfa

784477856

776817165

773903516","https://www.expat-dakar.com/annonce/appartement-de-standing-meuble-aux-almadies-5539359","Appartement de standing meublé aux Almadies","3","4","1 m²","Almadies","Dakar","65 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/971aad9144d3301ecefa4bb2aeb088a2/-/horizon-files-prod/ed/picture/qj449qv4/36087ff9f426db1151eb2d821b967ae164c20891.jpg"
"1707690488-69","https://www.expat-dakar.com/appartements-meubles?page=91","Mermoz magnifique studio meublé disponible…
1 chambre120 m²
Mermoz,
Dakar

21. mars '23, 13:23

Vendeur vérifié

500 000 F Cfa

781156032","https://www.expat-dakar.com/annonce/mermoz-magnifique-studio-meuble-disponible-5533560","Mermoz magnifique studio meublé disponible…","1","1","120 m²","Mermoz","Dakar","500 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/ec6cfa8f4495de66ae803afaf9a8cf01/-/horizon-files-prod/ed/picture/qpdd5rk2/8494ad988d3dd236edcac1e4328e374ecf496238.jpg"
"1707690488-86","https://www.expat-dakar.com/appartements-meubles?page=2","Bel appartement Yoff océan
2 chambre60 m²
Yoff,
Dakar

Hier, 15:21

30 000 F Cfa

775914949

775914949","https://www.expat-dakar.com/annonce/bel-appartement-yoff-ocean-3388983","Bel appartement Yoff océan","2","2","60 m²","Yoff","Dakar","30 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/0512dd4bf6b105aeae64e72895f3450e/-/horizon-files-prod/ed/picture/q2957zv/87a00fe220378e4731bc4f665d1b658b11442287.jpg"
"1707690490-87","https://www.expat-dakar.com/appartements-meubles?page=2","Un trés Jolie appartement meublée à ngor almadie
2 chambre
Almadies,
Dakar

Hier, 17:10

35 000 F Cfa

774832032","https://www.expat-dakar.com/annonce/un-tres-jolie-appartement-meublee-a-ngor-almadie-5922391","Un trés Jolie appartement meublée à ngor almadie","2","1","","Almadies","Dakar","35 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/2f63dd93e7f04ff407c27f641b2ae842/-/horizon-files-prod/ed/picture/q0gwn78x/8d14a5213b9ac6b353e6149e2927bcef6b4f62d1.jpg"
"1707690491-70","https://www.expat-dakar.com/appartements-meubles?page=91","Studio meublé à sacré cœur

Mermoz,
Dakar

21. mars '23, 16:40

20 000 F Cfa

771841024

771841024

781413827","https://www.expat-dakar.com/annonce/studio-meuble-a-sacre-coeur-2737519","Studio meublé à sacré cœur","","","","Mermoz","Dakar","20 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/5b741ab8425d24c8bd0a108a90a37e12/-/horizon-files-prod/ed/picture/migrated/qzz2px9/bd343750de09e9adf85ffe46b16d74594308c168.jpg"
"1707690493-71","https://www.expat-dakar.com/appartements-meubles?page=91","APPARTEMENT F4
3 chambre220 m²
Mermoz,
Dakar

22. mars '23, 15:43

1 250 000 F Cfa

772401562","https://www.expat-dakar.com/annonce/appartement-f4-5547483","APPARTEMENT F4","3","3","220 m²","Mermoz","Dakar","1 250 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/af47e8ac2b0e93be3aa058b7162ec557/-/horizon-files-prod/ed/picture/q2jj9px8/d08e50b21e5b1b78535d2752a6f38320958f5375.jpg"
"1707690493-88","https://www.expat-dakar.com/appartements-meubles?page=2","Studios meublés à louer à Cité Keur Gorgui
1 chambre
Mermoz,
Dakar

Hier, 17:19

31 000 F Cfa

775917676

338646770

781123270","https://www.expat-dakar.com/annonce/studios-meubles-a-louer-a-cite-keur-gorgui-2823654","Studios meublés à louer à Cité Keur Gorgui","1","","","Mermoz","Dakar","31 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/b1e32825c4eca82e3b83fbc1b1b12896/-/horizon-files-prod/ed/picture/qr4zvdg/b72aa93288d65c3d68c0b539173a5ad9bc11b18f.jpg"
"1707690496-72","https://www.expat-dakar.com/appartements-meubles?page=91","Magnifique penthouse meublé aux almadies
1 chambre1 m²
Almadies,
Dakar

27. mars '23, 12:49

Vendeur vérifié

45 000 F Cfa

784477856

776817165

773903516","https://www.expat-dakar.com/annonce/magnifique-penthouse-meuble-aux-almadies-5545038","Magnifique penthouse meublé aux almadies","1","1","1 m²","Almadies","Dakar","45 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/dd035a5550d3375f18644724afcc1367/-/horizon-files-prod/ed/picture/qpddr49m/b26d2bced9cf35203d131a0ee91a7535c57519d8.jpg"
"1707690496-89","https://www.expat-dakar.com/appartements-meubles?page=2","Studio à louer à liberté 6
1 chambre100 m²
Liberte 6,
Dakar

Hier, 21:55

25 000 F Cfa","https://www.expat-dakar.com/annonce/studio-a-louer-a-liberte-6-3045192","Studio à louer à liberté 6","1","2","100 m²","Liberte 6","Dakar","25 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/ec1095555fdcd69d86062c816868c0ae/-/horizon-files-prod/ed/picture/q9644z7/c48f1e7142af0a92a31474661668f80adac21346.jpg"
"1707690498-73","https://www.expat-dakar.com/appartements-meubles?page=91","F3 MEUBLE AUX ALMADIES

Almadies,
Dakar

23. janv., 10:25

Vendeur vérifié

750 000 F Cfa

784507474","https://www.expat-dakar.com/annonce/f3-meuble-aux-almadies-5532308","F3 MEUBLE AUX ALMADIES","","3","","Almadies","Dakar","750 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/392db67b3d9d48d0d87fab125192fe58/-/horizon-files-prod/ed/picture/q8vv2x9x/613d5c36d4116ebc144689d0b4c5dae7b15abf9f.jpg"
"1707690498-90","https://www.expat-dakar.com/appartements-meubles?page=2","Joli studio meublé climatisé à louer à nord foire
1 chambre100 m²
Yoff,
Dakar

Hier, 22:37

20 000 F Cfa

771048216

766612910

771048216","https://www.expat-dakar.com/annonce/joli-studio-meuble-climatise-a-louer-a-nord-foire-2993412","Joli studio meublé climatisé à louer à nord foire","1","2","100 m²","Yoff","Dakar","20 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/c1b51e53652eca084b2f1326b64e0c89/-/horizon-files-prod/ed/picture/qm9erwg/586264d96650295a482c0e599a6e5ff08d29ed08.jpg"
"1707690500-74","https://www.expat-dakar.com/appartements-meubles?page=91","Appartement meublé à Ngor Almadies
150 m²
Ngor,
Dakar

2. avr. '23, 07:17

35 000 F Cfa

774952105","https://www.expat-dakar.com/annonce/appartement-meuble-a-ngor-almadies-5437692","Appartement meublé à Ngor Almadies","","3","150 m²","Ngor","Dakar","35 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/47aab5d8feaa029eddf734301a971439/-/horizon-files-prod/ed/picture/q9mmjxe7/ac2222695af49c58d9e2c75ffd09e45e69e0e05d.jpg"
"1707690501-91","https://www.expat-dakar.com/appartements-meubles?page=2","Appartement meublés
1 chambre-1 m²
Hann Bel-Air,
Dakar

Hier, 22:58

25 000 F Cfa

783079494

776220307

771803231","https://www.expat-dakar.com/annonce/appartement-meubles-2860315","Appartement meublés","1","1","-1 m²","Hann Bel-Air","Dakar","25 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/55311a295c85642504f4c42567d4af44/-/horizon-files-prod/ed/picture/qj7qd05/f6177eb1c5f739a18e2921343902ba8753bb2e20.jpg"
"1707690503-75","https://www.expat-dakar.com/appartements-meubles?page=91","Appartement meublé à louer à la cité Mixta
2 chambre90 m²
Cite Mixta,
Dakar

3. avr. '23, 10:13

25 000 F Cfa

775525760","https://www.expat-dakar.com/annonce/appartement-meuble-a-louer-a-la-cite-mixta-3778273","Appartement meublé à louer à la cité Mixta","2","2","90 m²","Cite Mixta","Dakar","25 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/6d4fbc9c80183766e560c5f7782cbe5c/-/horizon-files-prod/ed/picture/qqrd0wn/d684eb4e2d9497085b908ad057ebb94a0639836a.jpg"
"1707690504-92","https://www.expat-dakar.com/appartements-meubles?page=2","SPLENDIDE STUDIO F2 MEUBLÉ À FANN RÉSIDENCE
1 chambre100 m²
Fann,
Dakar

vendredi, 18:52

850 000 F Cfa

778298993","https://www.expat-dakar.com/annonce/splendide-studio-f2-meuble-a-fann-residence-5891440","SPLENDIDE STUDIO F2 MEUBLÉ À FANN RÉSIDENCE","1","","100 m²","Fann","Dakar","850 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/a0cdb0d6735b6fb2f7d551d23471c012/-/horizon-files-prod/ed/picture/qdekk02g/97ba42b1f95eec7e721b885e8a73ddd5cc96a231.jpg"
"1707690505-76","https://www.expat-dakar.com/appartements-meubles?page=91","Luxueux Studio meublé à Fass Delorme
1 chambre
Fass,
Kaolack

5. avr. '23, 13:44

45 000 F Cfa

777360378","https://www.expat-dakar.com/annonce/luxueux-studio-meuble-a-fass-delorme-5498484","Luxueux Studio meublé à Fass Delorme","1","1","","Fass","Kaolack","45 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/c022e83e145c6dc9321ae2c7d50567bf/-/horizon-files-prod/ed/picture/qdee426w/888fc68a9fa366d95d17a29923f08bfb1289bbf1.jpg"
"1707690507-93","https://www.expat-dakar.com/appartements-meubles?page=2","BEAU STUDIO F1 DAKAR BIEN MEUBLE A SACRE COEUR 3 VDN
1 chambre30 m²
Mermoz,
Dakar

Aujourd'hui, 10:00

21 000 F Cfa

779005499","https://www.expat-dakar.com/annonce/beau-studio-f1-dakar-bien-meuble-a-sacre-coeur-3-vdn-2738310","BEAU STUDIO F1 DAKAR BIEN MEUBLE A SACRE COEUR 3 VDN","1","1","30 m²","Mermoz","Dakar","21 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/2e4edd014b668484fd06e4bbc93a2e42/-/horizon-files-prod/ed/picture/migrated/q7p97qg/0030fb313bc25781b053570c3624da20ed29437a.jpg"
"1707690508-77","https://www.expat-dakar.com/appartements-meubles?page=91","f5 meublé de standing avec terrasse privée
4 chambre
Fenêtre mermoz,
Dakar

7. avr. '23, 17:18

1 800 000 F Cfa

772929393","https://www.expat-dakar.com/annonce/f5-meuble-de-standing-avec-terrasse-privee-4862253","f5 meublé de standing avec terrasse privée","4","4","","Fenêtre mermoz","Dakar","1 800 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/8c9d2d00543fb663ee4d451e394adff7/-/horizon-files-prod/ed/picture/q4xg2em/0e71da59ee0b85866c7bb250f9ea25db57799a78.jpg"
"1707690512-94","https://www.expat-dakar.com/appartements-meubles?page=1","Apartments Meuble sacré Cœur 3 VDN
1 chambre29 m²
Sacré-cœur,
Dakar

Aujourd'hui, 11:15

18 000 F Cfa

774651978

+12024699224","https://www.expat-dakar.com/annonce/apartments-meuble-sacre-coeur-3-vdn-6001612","Apartments Meuble sacré Cœur 3 VDN","1","1","29 m²","Sacré-cœur","Dakar","18 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/2ca204c97e6e80193473347c352a7969/-/horizon-files-prod/ed/picture/qm5pkqm9/1109a056a23264325dbc0df88da54b4e0ee9fa33.jpg"
"1707690513-78","https://www.expat-dakar.com/appartements-meubles?page=90","Bel Appartement entièrement équipé à Ouest foire
3 chambre
Fann,
Dakar

11. avr. '23, 00:42

15 000 F Cfa

770773737

760205959","https://www.expat-dakar.com/annonce/bel-appartement-entierement-equipe-a-ouest-foire-2917862","Bel Appartement entièrement équipé à Ouest foire","3","2","","Fann","Dakar","15 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/a5211037b12fa75786393a082f2c2bef/-/horizon-files-prod/ed/picture/qdj4rmw/179ec015a426f53fd997c4745051de38cef8b85e.jpg"
"1707690514-95","https://www.expat-dakar.com/appartements-meubles?page=1","Studio meublé à Ngor
1 chambre
Almadies,
Dakar

Aujourd'hui, 11:56

25 000 F Cfa

780130877","https://www.expat-dakar.com/annonce/studio-meuble-a-ngor-5055380","Studio meublé à Ngor","1","1","","Almadies","Dakar","25 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/a323d7483318d887039e3e1bb9576b4a/-/horizon-files-prod/ed/picture/qk9vemm/5d48b6b5df700150bc0961c6692a8b6d15a70dd6.jpg"
"1707690516-79","https://www.expat-dakar.com/appartements-meubles?page=90","Mini studio d'une chambre à Mbao
1 chambre
Mbao,
Dakar

1. déc. '23, 15:11

12 500 F Cfa

771128787","https://www.expat-dakar.com/annonce/mini-studio-dune-chambre-a-mbao-5610234","Mini studio d'une chambre à Mbao","1","1","","Mbao","Dakar","12 500 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/ec7b25782449b29484a621a09c2754d1/-/horizon-files-prod/ed/picture/qm55zxjq/2e573a2ac6d00bcca124be9c54f0a56c81780815.jpg"
"1707690517-96","https://www.expat-dakar.com/appartements-meubles?page=1","Chambres meublées au point E
1 chambre20 m²
Point-e,
Dakar

Aujourd'hui, 12:03

20 000 F Cfa

783610819","https://www.expat-dakar.com/annonce/chambres-meublees-au-point-e-5875333","Chambres meublées au point E","1","1","20 m²","Point-e","Dakar","20 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/df67167f07d1078438e140023227cde2/-/horizon-files-prod/ed/picture/qxj2jv6n/795b3f9d4160e10f0dd7462a5eb6e9ebadad6c4e.jpg"
